+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |    Memory    |
|        13       |  75  |        58       |   50  | 6  |     False      |        0         |   5.000191926956177    |  0.04296875  |
|        13       |  75  |        58       |   75  | 9  |     False      |        0         |   5.000200986862183    |  0.1328125   |
|        14       | 12.5 |        11       |  12.5 | 1  |      True      |        0         | 9.083747863769531e-05  |     0.0      |
|        14       | 12.5 |        11       |   25  | 3  |     False      |        0         |   5.000082731246948    |  1.16796875  |
|        14       | 12.5 |        11       |   50  | 7  |     False      |        0         |   5.000149965286255    |  0.33984375  |
|        14       | 12.5 |        11       |   75  | 10 |     False      |        0         |   5.0002171993255615   |  0.60546875  |
|        14       |  25  |        23       |  12.5 | 1  |      True      |        0         | 0.00011491775512695312 |  0.20703125  |
|        14       |  25  |        23       |   25  | 3  |      True      |        0         | 0.00027489662170410156 |  0.0234375   |
|        14       |  25  |        23       |   50  | 7  |     False      |        0         |   5.000163793563843    |  0.73046875  |
|        14       |  25  |        23       |   75  | 10 |     False      |        0         |   5.000212907791138    |  0.02734375  |
|        14       |  50  |        46       |  12.5 | 1  |      True      |        0         | 8.702278137207031e-05  |     0.0      |
|        14       |  50  |        46       |   25  | 3  |      True      |        0         |  2.47955322265625e-05  |     0.0      |
|        14       |  50  |        46       |   50  | 7  |     False      |        0         |   5.000143051147461    |  0.57421875  |
|        14       |  50  |        46       |   75  | 10 |     False      |        0         |    5.00020694732666    |    1.125     |
|        14       |  75  |        68       |  12.5 | 1  |      True      |        0         | 9.393692016601562e-05  |     0.0      |
|        14       |  75  |        68       |   25  | 3  |      True      |        0         | 4.792213439941406e-05  |     0.0      |
|        14       |  75  |        68       |   50  | 7  |     False      |        0         |    5.00012469291687    | 10.96484375  |
|        14       |  75  |        68       |   75  | 10 |     False      |        0         |   5.000216960906982    |  0.16796875  |
|        15       | 12.5 |        13       |  12.5 | 1  |      True      |        0         | 0.00010800361633300781 |     0.0      |
|        15       | 12.5 |        13       |   25  | 3  |     False      |        0         |   5.0001490116119385   |  2.1640625   |
|        15       | 12.5 |        13       |   50  | 7  |     False      |        0         |   5.000175952911377    |  0.1171875   |
