Nodes,Percentagem,Edges,Perc_k,k,Result,Basic_Operations,Time,Memory
38,75,527,12.5,4,True,3,0.0001442432403564453,0.0078125
38,75,527,25,9,False,237767,5.000079154968262,36.8203125
38,75,527,50,19,False,18360,195.37349796295166,7.9296875
38,75,527,75,28,False,124560,5.000263214111328,20.265625
39,12.5,93,12.5,4,True,59752,0.9001550674438477,13.42578125
39,12.5,93,25,9,False,628085,5.000086069107056,124.09375
39,12.5,93,50,19,False,443561,5.00016188621521,5.8515625
39,12.5,93,75,29,False,338834,5.000182151794434,52.6953125
39,25,185,12.5,4,True,2105,0.015603780746459961,0.03515625
39,25,185,25,9,False,513189,5.000066041946411,35.83203125
39,25,185,50,19,False,383597,5.000084400177002,9.4609375
39,25,185,75,29,False,306048,5.000079870223999,9.46875
39,50,370,12.5,4,True,239,0.0028319358825683594,0.0
39,50,370,25,9,False,361691,5.000058174133301,4.80078125
39,50,370,50,19,False,292585,5.000080108642578,6.3984375
39,50,370,75,29,False,243704,5.000079870223999,7.8359375
39,75,556,12.5,4,True,20,0.0004680156707763672,0.0
39,75,556,25,9,False,232421,5.000072956085205,0.78515625
39,75,556,50,19,False,201826,5.000089168548584,16.96875
39,75,556,75,29,False,174085,5.000113010406494,35.51953125
40,12.5,98,12.5,5,False,818402,5.000092267990112,5.87890625
40,12.5,98,25,10,False,595604,5.0000951290130615,36.93359375
40,12.5,98,50,20,False,431690,5.000198841094971,34.70703125
40,12.5,98,75,30,False,335738,5.000194072723389,33.07421875
40,25,195,12.5,5,True,331108,2.661479949951172,0.94921875
40,25,195,25,10,False,483341,5.000089168548584,15.078125
40,25,195,50,20,False,368421,5.000077962875366,39.05859375
40,25,195,75,30,False,288216,5.000078916549683,5.09375
40,50,390,12.5,5,True,3595,0.05451011657714844,0.0
40,50,390,25,10,False,280055,5.000067234039307,14.5078125
40,50,390,50,20,False,241681,5.000070810317993,14.19921875
40,50,390,75,30,False,206140,5.000111103057861,29.078125
40,75,585,12.5,5,True,250,0.005252838134765625,0.0
40,75,585,25,10,False,217239,5.000061988830566,5.3671875
40,75,585,50,20,False,185691,5.000072002410889,14.81640625
40,75,585,75,30,False,159201,5.00007700920105,23.8046875
41,12.5,102,12.5,5,False,791566,5.000123977661133,2.87109375
41,12.5,102,25,10,False,570646,5.000068187713623,18.953125
41,12.5,102,50,20,False,422281,5.000094890594482,107.98046875
41,12.5,102,75,30,False,325934,5.000086069107056,73.484375
41,25,205,12.5,5,True,64079,0.5367140769958496,19.9765625
41,25,205,25,10,False,468654,5.0000786781311035,34.1484375
41,25,205,50,20,False,360651,5.000085115432739,36.94921875
41,25,205,75,30,False,285602,5.000099182128906,34.5546875
41,50,410,12.5,5,True,11298,0.1839890480041504,7.13671875
41,50,410,25,10,False,274884,5.000089168548584,14.67578125
41,50,410,50,20,False,230966,5.000080823898315,13.1171875
41,50,410,75,30,False,202077,5.000099182128906,8.51171875
41,75,615,12.5,5,True,1218,0.027467966079711914,0.0
41,75,615,25,10,False,209996,5.000086069107056,41.23828125
41,75,615,50,20,False,177175,5.000097036361694,42.58203125
41,75,615,75,30,False,161531,5.00007700920105,37.4140625
42,12.5,108,12.5,5,False,795227,5.0000691413879395,135.8359375
42,12.5,108,25,10,False,577703,5.000077962875366,1.6640625
42,12.5,108,50,21,False,409006,5.000179052352905,50.015625
42,12.5,108,75,31,False,321933,5.000097036361694,10.62109375
42,25,215,12.5,5,False,592103,5.0001540184021,19.64453125
42,25,215,25,10,False,457141,5.000078916549683,31.63671875
42,25,215,50,21,False,350666,5.000091314315796,19.4296875
42,25,215,75,31,False,283432,5.000079154968262,31.1171875
42,50,430,12.5,5,True,1724,0.027586936950683594,2.453125
42,50,430,25,10,False,277336,5.00006890296936,25.23828125
42,50,430,50,21,False,231591,5.000098943710327,25.83984375
42,50,430,75,31,False,199366,5.000072956085205,21.203125
42,75,646,12.5,5,True,212,0.0048868656158447266,0.0
42,75,646,25,10,False,207258,5.000085115432739,3.63671875
42,75,646,50,21,False,179909,5.000081300735474,7.21875
42,75,646,75,31,False,157450,5.0001060962677,4.1640625
43,12.5,113,12.5,5,False,791331,5.000195741653442,0.04296875
43,12.5,113,25,10,False,571104,5.000089168548584,2.37109375
43,12.5,113,50,21,False,404366,5.000070333480835,0.38671875
43,12.5,113,75,32,False,303624,5.0000739097595215,2.24609375
43,25,226,12.5,5,False,564385,5.000072240829468,2.53125
43,25,226,25,10,False,454794,5.000096082687378,0.87109375
43,25,226,50,21,False,341605,5.000080108642578,2.44140625
43,25,226,75,32,False,272781,5.000155925750732,17.0859375
43,50,452,12.5,5,True,5924,0.10547184944152832,2.2265625
43,50,452,25,10,False,264173,5.000090837478638,27.16796875
43,50,452,50,21,False,221462,5.000091075897217,35.59375
43,50,452,75,32,False,190379,5.000065088272095,7.5078125
43,75,677,12.5,5,True,994,0.022816896438598633,0.0078125
43,75,677,25,10,False,203140,5.00008487701416,4.6796875
43,75,677,50,21,False,173295,5.000084161758423,7.7734375
43,75,677,75,32,False,154576,5.000093936920166,0.21484375
44,12.5,118,12.5,5,False,779640,5.000186920166016,28.1875
44,12.5,118,25,11,False,558411,5.000193119049072,23.50390625
44,12.5,118,50,22,False,395823,5.000143051147461,2.3359375
44,12.5,118,75,33,False,307450,5.000165224075317,9.16015625
44,25,236,12.5,5,True,86458,0.7640998363494873,7.41015625
44,25,236,25,11,False,440053,5.000119924545288,5.11328125
44,25,236,50,22,False,334890,5.000092029571533,1.06640625
44,25,236,75,33,False,268397,5.000161170959473,2.29296875
44,50,473,12.5,5,True,8738,0.1471233367919922,0.00390625
44,50,473,25,11,False,259148,5.000067234039307,0.38671875
44,50,473,50,22,False,218510,5.00008487701416,0.32421875
44,50,473,75,33,False,188318,5.000070810317993,0.01171875
44,75,710,12.5,5,True,3,0.0001499652862548828,0.01171875
44,75,710,25,11,False,191688,5.000081777572632,18.25
44,75,710,50,22,False,166933,5.000102281570435,12.16015625
44,75,710,75,33,False,148793,5.0000879764556885,0.0390625
45,12.5,124,12.5,5,False,775560,5.000103950500488,4.546875
45,12.5,124,25,11,False,554904,5.0000810623168945,0.49609375
45,12.5,124,50,22,False,393179,5.0000739097595215,0.44140625
45,12.5,124,75,33,False,306086,5.000147819519043,3.03125
45,25,248,12.5,5,True,397302,3.608478307723999,7.8203125
45,25,248,25,11,False,426793,5.00009298324585,4.80859375
45,25,248,50,22,False,323570,5.00007700920105,2.32421875
45,25,248,75,33,False,262154,5.000076055526733,21.92578125
45,50,495,12.5,5,True,18084,0.3230469226837158,18.328125
45,50,495,25,11,False,247515,5.0000810623168945,15.6328125
45,50,495,50,22,False,208945,5.0000739097595215,20.0078125
45,50,495,75,33,False,179909,5.0000998973846436,15.80078125
45,75,742,12.5,5,True,873,0.021615028381347656,0.0078125
45,75,742,25,11,False,184018,5.000077962875366,13.9453125
45,75,742,50,22,False,160815,5.000101089477539,9.08984375
45,75,742,75,33,False,144537,5.000120162963867,0.06640625
46,12.5,129,12.5,5,False,752607,5.0000691413879395,3.59375
46,12.5,129,25,11,False,545686,5.0000691413879395,0.14453125
46,12.5,129,50,23,False,379968,5.000182867050171,3.9375
46,12.5,129,75,34,False,296883,5.000094175338745,3.6796875
46,25,259,12.5,5,True,200408,1.842216968536377,0.00390625
46,25,259,25,11,False,424855,5.000067949295044,18.0859375
46,25,259,50,23,False,316707,5.000082015991211,18.1328125
46,25,259,75,34,False,255728,5.000082969665527,5.1328125
46,50,518,12.5,5,True,9609,0.17699098587036133,0.0
46,50,518,25,11,False,240443,5.000087022781372,4.375
46,50,518,50,23,False,198632,5.000094890594482,2.05859375
46,50,518,75,34,False,173385,5.000076055526733,9.2421875
46,75,776,12.5,5,True,1098,0.029024124145507812,0.0
46,75,776,25,11,False,179472,5.000096082687378,6.16796875
46,75,776,50,23,False,155880,5.00007176399231,1.8203125
46,75,776,75,34,False,140338,5.000070095062256,16.8359375
47,12.5,135,12.5,5,False,753913,5.000180959701538,17.11328125
47,12.5,135,25,11,False,543217,5.000104904174805,3.4453125
47,12.5,135,50,23,False,366178,5.000124216079712,8.1953125
47,12.5,135,75,35,False,284147,5.00007700920105,9.421875
47,25,270,12.5,5,False,513759,5.000105857849121,2.53125
47,25,270,25,11,False,404690,5.0000739097595215,5.28515625
47,25,270,50,23,False,306341,5.000076770782471,13.28125
47,25,270,75,35,False,240409,5.000088691711426,27.34765625
47,50,540,12.5,5,True,1568,0.03068065643310547,0.0
47,50,540,25,11,False,231364,5.0000691413879395,3.59765625
47,50,540,50,23,False,197137,5.000095844268799,9.41796875
47,50,540,75,35,False,170247,5.000103950500488,5.4296875
47,75,811,12.5,5,True,580,0.015166044235229492,0.0
47,75,811,25,11,False,175852,5.000076055526733,5.5078125
47,75,811,50,23,False,154209,5.000089883804321,1.19140625
47,75,811,75,35,False,136709,5.000074148178101,2.7734375
48,12.5,141,12.5,6,False,662170,5.00018310546875,0.24609375
48,12.5,141,25,12,False,518479,5.000088930130005,20.40234375
48,12.5,141,50,24,False,364594,5.000158309936523,6.01953125
48,12.5,141,75,36,False,282364,5.000104904174805,0.6796875
48,25,282,12.5,6,False,464426,5.00007700920105,0.41796875
48,25,282,25,12,False,390606,5.000076770782471,11.61328125
48,25,282,50,24,False,292146,5.000076055526733,33.00390625
48,25,282,75,36,False,233310,5.0000879764556885,9.43359375
48,50,564,12.5,6,True,34784,0.8205230236053467,12.31640625
48,50,564,25,12,False,220274,5.000066041946411,31.2265625
48,50,564,50,24,False,187402,5.000072956085205,4.05859375
48,50,564,75,36,False,160492,5.000095844268799,14.421875
48,75,846,12.5,6,True,4245,0.11910605430603027,0.11328125
48,75,846,25,12,False,163010,5.000072002410889,1.4765625
48,75,846,50,24,False,141912,5.000090837478638,30.171875
48,75,846,75,36,False,129625,5.00008487701416,18.45703125
49,12.5,147,12.5,6,False,647966,5.000091791152954,18.41796875
49,12.5,147,25,12,False,511827,5.000079154968262,4.6328125
49,12.5,147,50,24,False,358784,5.000108003616333,24.9296875
49,12.5,147,75,36,False,279741,5.000075101852417,16.16015625
49,25,294,12.5,6,False,469074,5.000087022781372,17.32421875
49,25,294,25,12,False,391179,5.000074863433838,44.1796875
49,25,294,50,24,False,298157,5.000077962875366,11.59765625
49,25,294,75,36,False,239459,5.000088214874268,31.4296875
49,50,588,12.5,6,False,241876,5.000076055526733,19.82421875
49,50,588,25,12,False,211301,5.000077962875366,48.51953125
49,50,588,50,24,False,185569,5.000099182128906,58.3828125
49,50,588,75,36,False,162004,5.00009298324585,0.08203125
49,75,882,12.5,6,True,152,0.004538297653198242,0.0078125
49,75,882,25,12,False,164185,5.000068187713623,1.20703125
49,75,882,50,24,False,143617,5.00011420249939,21.2109375
49,75,882,75,36,False,128816,5.000074148178101,1.7578125
50,12.5,153,12.5,6,False,641310,5.000080823898315,13.93359375
50,12.5,153,25,12,False,510602,5.000076055526733,15.3359375
50,12.5,153,50,25,False,349986,5.000070810317993,10.484375
50,12.5,153,75,37,False,272996,5.00008487701416,5.3359375
50,25,306,12.5,6,False,453668,5.000068187713623,5.62109375
50,25,306,25,12,False,381939,5.0000739097595215,3.79296875
50,25,306,50,25,False,286173,5.000088930130005,10.66796875
50,25,306,75,37,False,232914,5.00008487701416,4.265625
50,50,612,12.5,6,True,210697,4.355686187744141,5.09765625
50,50,612,25,12,False,220698,5.000086069107056,4.88671875
50,50,612,50,25,False,184518,5.000088930130005,4.07421875
50,50,612,75,37,False,159108,5.000096559524536,42.4609375
50,75,919,12.5,6,True,1640,0.05071091651916504,17.3515625
50,75,919,25,12,False,156909,5.000134229660034,20.78125
50,75,919,50,25,False,137912,5.000103235244751,4.96484375
50,75,919,75,37,False,124636,5.000098943710327,0.88671875
51,12.5,159,12.5,6,False,635922,5.000085115432739,0.484375
51,12.5,159,25,12,False,500843,5.000065088272095,23.77734375
51,12.5,159,50,25,False,346668,5.00020694732666,2.9453125
51,12.5,159,75,38,False,267649,5.00013279914856,10.32421875
51,25,319,12.5,6,False,445993,5.00009298324585,26.22265625
51,25,319,25,12,False,377795,5.000079154968262,2.20703125
51,25,319,50,25,False,282712,5.0000832080841064,3.0234375
51,25,319,75,38,False,227673,5.000077962875366,0.1875
51,50,638,12.5,6,True,124439,2.6877129077911377,0.25390625
51,50,638,25,12,False,212356,5.00015115737915,7.34765625
51,50,638,50,25,False,178647,5.00007176399231,2.8984375
51,50,638,75,38,False,154984,5.000065088272095,0.65625
51,75,956,12.5,6,True,139,0.004364013671875,0.0
51,75,956,25,12,False,154200,5.000110149383545,0.03125
51,75,956,50,25,False,135401,5.000081300735474,0.46484375
51,75,956,75,38,False,120798,5.000077724456787,5.37109375
52,12.5,166,12.5,6,False,628114,5.00007700920105,0.49609375
52,12.5,166,25,13,False,484008,5.0001678466796875,14.13671875
52,12.5,166,50,26,False,340522,5.000176668167114,8.19140625
52,12.5,166,75,39,False,263070,5.000166893005371,0.328125
52,25,332,12.5,6,False,436833,5.000051975250244,4.890625
52,25,332,25,13,False,359536,5.000066757202148,1.18359375
52,25,332,50,26,False,273205,5.000093936920166,6.90234375
52,25,332,75,39,False,219740,5.000102996826172,6.0234375
52,50,663,12.5,6,False,222847,5.00009298324585,13.94140625
52,50,663,25,13,False,204427,5.000075101852417,13.39453125
52,50,663,50,26,False,172179,5.000094890594482,38.34765625
52,50,663,75,39,False,149437,5.000087022781372,18.29296875
52,75,994,12.5,6,True,15600,0.49265098571777344,2.1796875
52,75,994,25,13,False,146848,5.000070095062256,9.64453125
52,75,994,50,26,False,129700,5.0000879764556885,25.9609375
52,75,994,75,39,False,116160,5.000107049942017,2.15625
53,12.5,172,12.5,6,False,616318,5.000093936920166,9.91796875
53,12.5,172,25,13,False,476646,5.0000901222229,2.375
53,12.5,172,50,26,False,334252,5.000097751617432,1.4296875
53,12.5,172,75,39,False,258917,5.000080823898315,2.09375
53,25,344,12.5,6,False,419599,5.0000810623168945,3.09375
53,25,344,25,13,False,351197,5.000082969665527,37.76171875
53,25,344,50,26,False,265537,5.000074863433838,33.48046875
53,25,344,75,39,False,215823,5.000094175338745,0.28125
53,50,689,12.5,6,True,141835,3.195157051086426,8.16015625
53,50,689,25,13,False,199895,5.000080347061157,2.38671875
53,50,689,50,26,False,168764,5.00008487701416,16.640625
53,50,689,75,39,False,147431,5.000066041946411,19.75390625
53,75,1034,12.5,6,True,2491,0.08119726181030273,20.578125
53,75,1034,25,13,False,141522,5.000100135803223,14.3046875
53,75,1034,50,26,False,126008,5.000074148178101,7.17578125
53,75,1034,75,39,False,110905,5.000094175338745,28.5546875
54,12.5,179,12.5,6,False,604943,5.000079154968262,17.9921875
54,12.5,179,25,13,False,471130,5.000086069107056,14.96484375
54,12.5,179,50,27,False,325071,5.000120162963867,0.109375
54,12.5,179,75,40,False,250979,5.000184059143066,4.57421875
54,25,358,12.5,6,False,339139,5.000094890594482,3.125
54,25,358,25,13,False,293165,5.000061988830566,0.18359375
54,25,358,50,27,False,230271,5.000071287155151,0.1171875
54,25,358,75,40,False,191494,5.000075101852417,2.60546875
54,50,716,12.5,6,False,215099,5.000082969665527,4.42578125
54,50,716,25,13,False,196921,5.000056028366089,0.73046875
54,50,716,50,27,False,165617,5.000056028366089,1.9453125
54,50,716,75,40,False,144979,5.000033617019653,0.08203125
54,75,1073,12.5,6,True,131,0.004495143890380859,0.0078125
54,75,1073,25,13,False,139427,5.000084400177002,1.20703125
54,75,1073,50,27,False,123387,5.000051975250244,1.421875
54,75,1073,75,40,False,111408,5.000048875808716,9.46484375
55,12.5,186,12.5,6,False,587383,5.0000481605529785,1.7890625
55,12.5,186,25,13,False,463287,5.000135183334351,0.19140625
55,12.5,186,50,27,False,321366,5.0001280307769775,0.52734375
55,12.5,186,75,41,False,247739,5.000185012817383,0.26953125
55,25,371,12.5,6,False,330654,5.0001020431518555,9.984375
55,25,371,25,13,False,255475,276.410884141922,15.265625
55,25,371,50,27,False,223193,5.000108003616333,15.8671875
55,25,371,75,41,False,185378,5.000085115432739,11.53515625
55,50,742,12.5,6,True,2501,0.06067800521850586,0.015625
55,50,742,25,13,False,190410,5.000179767608643,26.56640625
55,50,742,50,27,False,160490,5.000085115432739,3.203125
55,50,742,75,41,False,141160,5.000051975250244,0.51171875
55,75,1114,12.5,6,True,13551,0.4718499183654785,0.05078125
55,75,1114,25,13,False,135065,5.000087022781372,6.09765625
55,75,1114,50,27,False,119711,5.000046968460083,3.6015625
55,75,1114,75,41,False,58686,1062.5005719661713,23.24609375
56,12.5,192,12.5,7,False,556920,5.0002710819244385,38.828125
56,12.5,192,25,14,False,156665,91.05002284049988,29.99609375
56,12.5,192,50,28,False,213601,5.0001220703125,40.62890625
56,12.5,192,75,42,False,207974,5.000078201293945,66.578125
56,25,385,12.5,7,False,316430,5.000082015991211,26.30078125
56,25,385,25,14,False,285198,5.0000529289245605,12.80078125
56,25,385,50,28,False,224315,5.000087022781372,4.79296875
56,25,385,75,42,False,185335,5.000048875808716,1.18359375
56,50,770,12.5,7,False,197855,5.000083923339844,9.7734375
56,50,770,25,14,False,182442,5.000074148178101,13.40625
56,50,770,50,28,False,155204,5.000067949295044,10.171875
56,50,770,75,42,False,134995,5.000078201293945,0.203125
56,75,1155,12.5,7,True,50376,1.856194257736206,0.01953125
56,75,1155,25,14,False,128444,5.000114917755127,34.8671875
56,75,1155,50,28,False,113910,5.000082969665527,2.34375
56,75,1155,75,42,False,103121,5.000069856643677,0.4453125
57,12.5,200,12.5,7,False,561698,5.000039100646973,2.38671875
57,12.5,200,25,14,False,445609,5.0000739097595215,1.828125
57,12.5,200,50,28,False,313765,5.0000529289245605,0.21875
57,12.5,200,75,42,False,242204,5.000168800354004,0.015625
57,25,399,12.5,7,False,316362,5.000047922134399,0.19921875
57,25,399,25,14,False,278559,5.00007176399231,0.21484375
57,25,399,50,28,False,219677,5.000084161758423,1.2578125
57,25,399,75,42,False,182153,5.000184059143066,1.05859375
57,50,798,12.5,7,False,194334,5.0000550746917725,0.00390625
57,50,798,25,14,False,179010,5.000080108642578,3.1015625
57,50,798,50,28,False,153124,5.000066041946411,0.07421875
57,50,798,75,42,False,133824,5.000159025192261,2.5625
57,75,1197,12.5,7,False,132851,5.000103950500488,5.33203125
57,75,1197,25,14,False,125406,5.00009822845459,4.41796875
57,75,1197,50,28,False,111648,5.000059127807617,1.21875
57,75,1197,75,42,False,101754,5.000082015991211,0.125
58,12.5,207,12.5,7,False,549119,5.00005030632019,0.1171875
58,12.5,207,25,14,False,439348,5.000082015991211,0.140625
58,12.5,207,50,29,False,302515,5.000066041946411,0.51171875
58,12.5,207,75,43,False,236171,5.0000996589660645,0.12890625
58,25,413,12.5,7,False,312165,5.00006103515625,2.05078125
58,25,413,25,14,False,274502,5.000176906585693,0.62890625
58,25,413,50,29,False,213848,5.000148296356201,0.74609375
58,25,413,75,43,False,178608,5.000049829483032,2.5546875
58,50,826,12.5,7,False,190572,5.0000879764556885,2.48046875
58,50,826,25,14,False,176568,5.00006103515625,17.28515625
58,50,826,50,29,False,148864,5.000209093093872,2.015625
58,50,826,75,43,False,130959,5.000085353851318,0.11328125
58,75,1240,12.5,7,False,128749,5.00015926361084,1.13671875
58,75,1240,25,14,False,121924,5.000089883804321,0.06640625
58,75,1240,50,29,False,108596,5.000174045562744,1.7265625
58,75,1240,75,43,False,98506,5.000097990036011,8.3671875
59,12.5,214,12.5,7,False,548895,5.000159978866577,0.42578125
59,12.5,214,25,14,False,440562,5.000165224075317,10.4296875
59,12.5,214,50,29,False,303142,5.000162124633789,6.0390625
59,12.5,214,75,44,False,233927,5.000078201293945,0.24609375
59,25,428,12.5,7,False,309337,5.000068187713623,2.85546875
59,25,428,25,14,False,273257,5.0000410079956055,0.125
59,25,428,50,29,False,213659,5.00009298324585,0.02734375
59,25,428,75,44,False,176144,5.00004768371582,0.0078125
59,50,856,12.5,7,False,183134,5.000083923339844,0.27734375
59,50,856,25,14,False,169160,5.000058174133301,0.13671875
59,50,856,50,29,False,144370,5.000187158584595,0.01171875
59,50,856,75,44,False,125565,5.000178098678589,19.15625
59,75,1283,12.5,7,True,3997,0.16183900833129883,0.03515625
59,75,1283,25,14,False,117889,5.000159978866577,14.125
59,75,1283,50,29,False,105599,5.000118017196655,4.47265625
59,75,1283,75,44,False,95414,5.00007700920105,6.5859375
60,12.5,221,12.5,7,False,541258,5.000151872634888,0.37890625
60,12.5,221,25,15,False,424000,5.000089883804321,4.3828125
60,12.5,221,50,30,False,296449,5.000067234039307,0.39453125
60,12.5,221,75,45,False,227216,5.0001609325408936,28.28125
60,25,442,12.5,7,False,293049,5.000082015991211,20.42578125
60,25,442,25,15,False,29748,945.8411657810211,28.79296875
60,25,442,50,30,False,147516,5.000093936920166,107.14453125
60,25,442,75,45,False,146603,5.000122785568237,76.8671875
60,50,885,12.5,7,False,172578,5.000088214874268,41.73046875
60,50,885,25,15,False,162314,5.000089168548584,5.8515625
60,50,885,50,30,False,139078,5.000072956085205,10.53515625
60,50,885,75,45,False,122047,5.000062942504883,0.55078125
60,75,1328,12.5,7,False,121427,5.000111103057861,16.9296875
60,75,1328,25,15,False,114920,5.000068187713623,4.1484375
60,75,1328,50,30,False,102905,5.000057935714722,7.015625
60,75,1328,75,45,False,93212,5.000111103057861,10.0390625
61,12.5,229,12.5,7,False,529132,5.000086069107056,9.74609375
61,12.5,229,25,15,False,419792,5.000159025192261,3.1015625
61,12.5,229,50,30,False,292019,5.000085115432739,1.29296875
61,12.5,229,75,45,False,227069,5.000087022781372,3.6875
61,25,458,12.5,7,False,288662,5.000178813934326,0.7265625
61,25,458,25,15,False,256662,5.000111818313599,2.17578125
61,25,458,50,30,False,203711,5.0001280307769775,1.234375
61,25,458,75,45,False,168800,5.000074148178101,0.03125
61,50,915,12.5,7,False,174687,5.000089168548584,23.23828125
61,50,915,25,15,False,159972,5.000190258026123,17.39453125
61,50,915,50,30,False,32873,1058.9436202049255,34.3125
61,50,915,75,45,False,119904,5.000224828720093,21.46484375
61,75,1372,12.5,7,False,41890,1052.989951133728,10.48046875
61,75,1372,25,15,False,110110,5.0002219676971436,8.59375
61,75,1372,50,30,False,35594,300.5470998287201,9.2890625
61,75,1372,75,45,False,89938,5.000156879425049,27.97265625
62,12.5,236,12.5,7,False,512429,5.000173807144165,4.67578125
62,12.5,236,25,15,False,406092,5.000085830688477,20.76953125
62,12.5,236,50,31,False,282939,5.000079154968262,1.29296875
62,12.5,236,75,46,False,221510,5.000162124633789,1.5390625
62,25,473,12.5,7,False,282599,5.000088930130005,5.953125
62,25,473,25,15,False,247761,5.000093221664429,2.69140625
62,25,473,50,31,False,196075,5.000097036361694,0.80078125
62,25,473,75,46,False,162483,5.0001068115234375,29.79296875
62,50,946,12.5,7,False,62725,90.62079310417175,0.0390625
62,50,946,25,15,False,105535,5.00041127204895,83.35546875
62,50,946,50,31,False,117974,5.000085830688477,70.76171875
62,50,946,75,46,False,112631,5.000091791152954,27.14453125
62,75,1418,12.5,7,True,95358,4.5743727684021,6.3203125
62,75,1418,25,15,False,103672,5.0001137256622314,4.1875
62,75,1418,50,31,False,96189,5.0001630783081055,5.64453125
62,75,1418,75,46,False,88234,5.0001161098480225,3.22265625
63,12.5,244,12.5,7,False,501971,5.00007176399231,10.55078125
63,12.5,244,25,15,False,401735,5.00007700920105,0.546875
63,12.5,244,50,31,False,278616,5.000195026397705,3.3515625
63,12.5,244,75,47,False,215373,5.000083923339844,9.1015625
63,25,488,12.5,7,False,276606,5.000195026397705,28.93359375
63,25,488,25,15,False,239815,5.000082015991211,46.96484375
63,25,488,50,31,False,189832,5.0000739097595215,11.859375
63,25,488,75,47,False,158531,5.00010085105896,49.83984375
63,50,976,12.5,7,False,165470,5.000097990036011,3.65234375
63,50,976,25,15,False,151967,5.000097990036011,5.62890625
63,50,976,50,31,False,129029,5.000066041946411,62.82421875
63,50,976,75,47,False,113696,5.000164985656738,27.61328125
63,75,1465,12.5,7,False,109832,5.000117063522339,1.47265625
63,75,1465,25,15,False,103883,5.000111103057861,23.94140625
63,75,1465,50,31,False,94272,5.000117778778076,24.1171875
63,75,1465,75,47,False,85340,5.000120162963867,17.62109375
64,12.5,252,12.5,8,False,488488,5.000076055526733,11.984375
64,12.5,252,25,16,False,392911,5.000164031982422,10.5859375
64,12.5,252,50,32,False,275949,5.000096082687378,1.0390625
64,12.5,252,75,48,False,213387,5.000158071517944,6.2734375
64,25,504,12.5,8,False,272586,5.0000481605529785,2.87890625
64,25,504,25,16,False,240238,5.000091075897217,2.6328125
64,25,504,50,32,False,191248,5.000076055526733,1.7890625
64,25,504,75,48,False,159308,5.00006890296936,1.1171875
64,50,1008,12.5,8,False,159888,5.000078201293945,10.12890625
64,50,1008,25,16,False,148874,5.000097036361694,0.49609375
64,50,1008,50,32,False,127810,5.000075101852417,0.46484375
64,50,1008,75,48,False,111950,5.000098943710327,0.07421875
64,75,1512,12.5,8,False,105800,5.00004506111145,0.05859375
64,75,1512,25,16,False,100310,5.0001420974731445,6.0078125
64,75,1512,50,32,False,90675,5.000079154968262,0.9765625
64,75,1512,75,48,False,82456,5.000082015991211,2.23046875
65,12.5,260,12.5,8,False,470931,5.0000388622283936,0.80078125
65,12.5,260,25,16,False,380157,5.000072956085205,0.74609375
65,12.5,260,50,32,False,270529,5.000089883804321,7.96484375
65,12.5,260,75,48,False,210326,5.000163793563843,5.40625
65,25,520,12.5,8,False,272901,5.0000410079956055,5.6796875
65,25,520,25,16,False,241095,5.000182151794434,0.02734375
65,25,520,50,32,False,191484,5.000058174133301,0.2734375
65,25,520,75,48,False,159133,5.000135898590088,0.23828125
65,50,1040,12.5,8,False,155602,5.000067949295044,0.5703125
65,50,1040,25,16,False,144181,5.000151872634888,0.4296875
65,50,1040,50,32,False,124478,5.000194072723389,32.0625
65,50,1040,75,48,False,109667,5.000104904174805,13.14453125
65,75,1560,12.5,8,False,101715,5.000051021575928,0.8203125
65,75,1560,25,16,False,96649,5.000091075897217,2.24609375
65,75,1560,50,32,False,87684,5.0001091957092285,4.0234375
65,75,1560,75,48,False,80384,5.00017523765564,2.859375
66,12.5,268,12.5,8,False,464529,5.000091314315796,13.7890625
66,12.5,268,25,16,False,376969,5.000084161758423,4.234375
66,12.5,268,50,33,False,264506,5.000064134597778,1.1640625
66,12.5,268,75,49,False,206490,5.0001630783081055,3.51953125
66,25,536,12.5,8,False,255339,5.000086784362793,7.8046875
66,25,536,25,16,False,228316,5.000076055526733,7.80078125
66,25,536,50,33,False,181490,5.000179052352905,0.85546875
66,25,536,75,49,False,151013,5.000051975250244,3.62109375
66,50,1072,12.5,8,False,149949,5.000074148178101,0.64453125
66,50,1072,25,16,False,139545,5.00007700920105,1.62109375
66,50,1072,50,33,False,120186,5.000111818313599,1.73828125
66,50,1072,75,49,False,105900,5.000113248825073,20.4140625
66,75,1609,12.5,8,False,100571,5.000128746032715,17.91796875
66,75,1609,25,16,False,96333,5.0000739097595215,7.01953125
66,75,1609,50,33,False,86774,5.000179290771484,5.6015625
66,75,1609,75,49,False,79186,5.000115871429443,1.7265625
67,12.5,276,12.5,8,False,450287,5.000067949295044,2.72265625
67,12.5,276,25,16,False,369019,5.000044107437134,2.08984375
67,12.5,276,50,33,False,260392,5.0000901222229,20.640625
67,12.5,276,75,50,False,200300,5.000187158584595,1.7421875
67,25,553,12.5,8,False,253553,5.000171184539795,19.953125
67,25,553,25,16,False,225165,5.000108003616333,8.6640625
67,25,553,50,33,False,178463,5.00007700920105,6.734375
67,25,553,75,50,False,149148,5.00003981590271,5.046875
67,50,1106,12.5,8,False,146854,5.000078201293945,0.19140625
67,50,1106,25,16,False,136433,5.000097990036011,3.609375
67,50,1106,50,33,False,118749,5.000205039978027,6.0546875
67,50,1106,75,50,False,104840,5.000092029571533,0.20703125
