Nodes,Percentagem,Edges,Perc_k,k,Result,Basic_Operations,Time,Memory
75,25,694,12.5,9,False,1357,0.0012328624725341797,0.0
75,25,694,25,18,False,1357,0.001194000244140625,0.0
75,25,694,50,37,False,1357,0.0011849403381347656,0.0
75,25,694,75,56,False,1357,0.0011730194091796875,0.0
75,50,1388,12.5,9,False,9755,0.008013010025024414,0.0
75,50,1388,25,18,False,9755,0.007956981658935547,0.0
75,50,1388,50,37,False,9755,0.007995128631591797,0.0
75,50,1388,75,56,False,9755,0.008008003234863281,0.0
75,75,2081,12.5,9,True,43712,0.034034013748168945,0.0
75,75,2081,25,18,False,43712,0.03510284423828125,0.0
75,75,2081,50,37,False,43712,0.03534388542175293,0.0
75,75,2081,75,56,False,43712,0.034648895263671875,0.0
76,12.5,356,12.5,9,False,535,0.0006270408630371094,0.0
76,12.5,356,25,19,False,535,0.0004680156707763672,0.0
76,12.5,356,50,38,False,535,0.00045800209045410156,0.0
76,12.5,356,75,57,False,535,0.00045800209045410156,0.0
76,25,712,12.5,9,False,1571,0.0013890266418457031,0.0
76,25,712,25,19,False,1571,0.001374959945678711,0.0
76,25,712,50,38,False,1571,0.0013580322265625,0.0
76,25,712,75,57,False,1571,0.0013718605041503906,0.0
76,50,1425,12.5,9,False,10210,0.008352994918823242,0.0
76,50,1425,25,19,False,10210,0.008368253707885742,0.0
76,50,1425,50,38,False,10210,0.008355855941772461,0.0
76,50,1425,75,57,False,10210,0.008401155471801758,0.0
76,75,2138,12.5,9,True,46054,0.03577089309692383,0.0
76,75,2138,25,19,False,46054,0.036329030990600586,0.0
76,75,2138,50,38,False,46054,0.03585410118103027,0.0
76,75,2138,75,57,False,46054,0.03582882881164551,0.359375
77,12.5,366,12.5,9,False,548,0.0006568431854248047,0.0
77,12.5,366,25,19,False,548,0.0004899501800537109,0.0
77,12.5,366,50,38,False,548,0.0004730224609375,0.0
77,12.5,366,75,57,False,548,0.0004706382751464844,0.0
77,25,732,12.5,9,False,1671,0.001447916030883789,0.0
77,25,732,25,19,False,1671,0.0014491081237792969,0.0
77,25,732,50,38,False,1671,0.0014348030090332031,0.0
77,25,732,75,57,False,1671,0.001432180404663086,0.0
77,50,1463,12.5,9,False,8621,0.006936073303222656,0.0
77,50,1463,25,19,False,8621,0.006952047348022461,0.0
77,50,1463,50,38,False,8621,0.006913900375366211,0.0
77,50,1463,75,57,False,8621,0.0069599151611328125,0.0
77,75,2194,12.5,9,True,46219,0.035893917083740234,0.0
77,75,2194,25,19,False,46219,0.05314993858337402,0.0
77,75,2194,50,38,False,46219,0.03655219078063965,0.0
77,75,2194,75,57,False,46219,0.03651881217956543,0.0
78,12.5,375,12.5,9,False,649,0.0007331371307373047,0.0
78,12.5,375,25,19,False,649,0.0005581378936767578,0.0
78,12.5,375,50,39,False,649,0.0005481243133544922,0.0
78,12.5,375,75,58,False,649,0.0005393028259277344,0.0
78,25,751,12.5,9,False,1714,0.0015170574188232422,0.0
78,25,751,25,19,False,1714,0.0015139579772949219,0.0
78,25,751,50,39,False,1714,0.0014891624450683594,0.0
78,25,751,75,58,False,1714,0.0015299320220947266,0.0
78,50,1502,12.5,9,False,8853,0.0072100162506103516,0.0
78,50,1502,25,19,False,8853,0.007245063781738281,0.0
78,50,1502,50,39,False,8853,0.007261037826538086,0.0
78,50,1502,75,58,False,8853,0.007210969924926758,0.0
78,75,2252,12.5,9,True,61766,0.04768085479736328,0.0
78,75,2252,25,19,False,61766,0.04822492599487305,0.0
78,75,2252,50,39,False,61766,0.048046112060546875,0.0
78,75,2252,75,58,False,61766,0.0481717586517334,0.0
79,12.5,385,12.5,9,False,622,0.0007159709930419922,0.0
79,12.5,385,25,19,False,622,0.0005428791046142578,0.0
79,12.5,385,50,39,False,622,0.0005331039428710938,0.0
79,12.5,385,75,59,False,622,0.0005271434783935547,0.0
79,25,770,12.5,9,False,1677,0.0014710426330566406,0.0
79,25,770,25,19,False,1677,0.001451730728149414,0.0
79,25,770,50,39,False,1677,0.0014431476593017578,0.0
79,25,770,75,59,False,1677,0.001432180404663086,0.0
79,50,1540,12.5,9,False,10083,0.008118867874145508,0.0
79,50,1540,25,19,False,10083,0.008304834365844727,0.0
79,50,1540,50,39,False,10083,0.008125066757202148,0.0
79,50,1540,75,59,False,10083,0.00814509391784668,0.0
79,75,2311,12.5,9,True,53381,0.04094505310058594,0.0
79,75,2311,25,19,False,53381,0.04145312309265137,0.0
79,75,2311,50,39,False,53381,0.05740714073181152,0.0
79,75,2311,75,59,False,53381,0.04163217544555664,0.0
